Url,Title,MRP,Price,Shipping,Seller,Promo,Description,Highlight1,Highlight2,Highlight3,Highlight4,Highlight5,Image1,Image2,Image3,Image4,Image5,Category1,Category2,Category3,Category4,Category5,Article Identification Value, Article Identifier Type, Brand, Collar Type, Collection, Color, EAN/UPC, Ean Code, Estimated Arrival, Fastening, Fit, Gender, Material, Neck Type, Occasion, Pattern, Product Code, Return Policy, Rise, Set Contents, Size, Sleeve, Sole Material, Style Code, Type, Upper Material, Wash Care
"https://paytmmall.com/jack-jones-men-s-casual-shirts-CMPLXAPPJACK-JONES-MKAPS780026EDAE92A-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C68%7C","Jack & Jones Men's Casual Shirts","Rs 2499","Buy for Rs 1249","NA","Kapsons Agencies P. Ltd.","NA","JJOR MARTIN SHIRT L/S IN","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780026EDAE92A/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780026EDAE92A/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780026EDAE92A/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780026EDAE92A/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Casual shirts","NA","NA","NA","NA","Jack & Jones","NA","NA","Multicolor","NA","NA","5 - 8 days","NA","NA","Men","Pure Cotton","NA","Casual","Checks","APPJACK-JONES-MKAPS780026EDAE92A","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","XL","Full Sleeves","NA","1854173-Salmon","NA","NA","Machine Wash",
"https://paytmmall.com/jack-jones-men-s-casual-tshirt-CMPLXAPPJACK-JONES-MKAPS78002D1788907-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C69%7C","Jack & Jones Men's Casual Tshirt","Rs 799","Buy for Rs 559","NA","Kapsons Fashion Pvt Ltd - Ludhiana","NA","Jjor Basic Crew Neck In","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS615472A4504179/0x1920/70/1.jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS615472A4504179/0x1920/70/2.jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS615472A4504179/0x1920/70/2.jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS615472A4504179/0x1920/70/3.jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","NA","NA","Jack & Jones","Round Neck","NA","Yellow","NA","NA","4 - 7 days","NA","Slim","Men","Cotton","NA","Casual","NA","APPJACK-JONES-MKAPS615472A4504179","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","L","Short Sleeves","NA","1856705-solar Power","T-Shirts","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-jeans-CMPLXAPPJACK-JONES-MKAPS780022ECE12B1-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C70%7C","Jack & Jones Men's Casual Jeans ( Glenn )","Rs 3499","Buy for Rs 2099","NA","Kapsons Agencies P. Ltd.","NA","NA","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800266677EA2/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800266677EA2/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800266677EA2/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800266677EA2/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Jeans","NA","NA","NA","NA","Jack & Jones","NA","NA","Blue","NA","NA","5 - 8 days","NA","NA","Men","Poly Cotton","NA","NA","NA","APPJACK-JONES-MKAPS7800266677EA2","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","32","NA","NA","1855805-blue Denim","NA","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-canvas-sneaker-CMPLXFOOJACK-JONES-MKAPS78002A35F76D5-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C71%7C","Jack & Jones Men's Sneaker Shoes","Rs 2099","Buy for Rs 1049","NA","Kapsons Agencies P. Ltd.","NA","NA","NA","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS78002A35F76D5/0x1920/70/14.JPG","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS78002A35F76D5/0x1920/70/16.JPG","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS78002A35F76D5/0x1920/70/16.JPG","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS78002A35F76D5/0x1920/70/17.JPG","NA","Men's Fashion","Footwear","Sneakers Shoes","NA","NA","NA","NA","Jack & Jones","NA","NA","Grey","NA","NA","5 - 8 days","Lace Up","NA","NA","NA","NA","NA","Solid","FOOJACK-JONES-MKAPS78002A35F76D5","Seller will accept returns within 15 days from date of delivery of the item","NA","NA","EU 44","NA","Rubber","NA","NA","Canvas","NA",
"https://paytmmall.com/jack-jones-men-s-casual-tshirt-CMPLXAPPJACK-JONES-MKAPS78002D35292AD-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C72%7C","Jack & Jones Men's Casual Tshirt","Rs 999","Buy for Rs 699","NA","Kapsons Fashion Pvt Ltd - Ludhiana","NA","Jjor Basic V-neck L/s In","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS61547297B5F212/0x1920/70/1.jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS61547297B5F212/0x1920/70/2.jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS61547297B5F212/0x1920/70/2.jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS61547297B5F212/0x1920/70/3.jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","NA","NA","Jack & Jones","V Neck","NA","Blue","NA","NA","4 - 7 days","NA","Slim","Men","Cotton","NA","Casual","NA","APPJACK-JONES-MKAPS61547297B5F212","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","M","Full Sleeves","NA","1855778-dark Denim","T-Shirts","NA","NA",
"https://paytmmall.com/jack-jones-men-casual-shirts-CMPLXAPPJACK-JONES-MKAPS78002F4166EC2-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C73%7C","Jack & Jones RED Slim Fit Shirts","Rs 2195","Buy for Rs 1097","NA","Kapsons Agencies P. Ltd.","NA","NA","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002F4166EC2/0x1920/70/0..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002F4166EC2/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002F4166EC2/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002F4166EC2/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Casual shirts","NA","NA","NA","NA","Jack & Jones","NA","NA","Pink","NA","NA","5 - 8 days","NA","Slim","Men","Pure Cotton","NA","Casual","Printed","APPJACK-JONES-MKAPS78002F4166EC2","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","NA","S","NA","NA","NA","NA","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-tshirt-CMPLXAPPJACK-JONES-MKAPS78002A7B13727-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C74%7C","Jack & Jones Men's Casual Tshirt","Rs 799","Buy for Rs 559","NA","Kapsons Fashion Pvt Ltd - Ludhiana","NA","Jjor Basic V Neck Tee In","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS6154723EEB88AF/0x1920/70/1.jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS6154723EEB88AF/0x1920/70/2.jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS6154723EEB88AF/0x1920/70/2.jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS6154723EEB88AF/0x1920/70/3.jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","NA","NA","Jack & Jones","V Neck","NA","Purple","NA","NA","4 - 7 days","NA","Slim","Men","Cotton","NA","Casual","NA","APPJACK-JONES-MKAPS6154723EEB88AF","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","S","Short Sleeves","NA","1857149-dusty Lavender","T-Shirts","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-trunk-CMPLXAPPJACK-JONES-MKAPS780022CD7DCC-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C75%7C","Jack & Jones Men's Casual Trunk","NA","Buy for Rs 599","NA","Kapsons Agencies P. Ltd.","NA","Jjor Mm Mirror Trunk","NA","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780022CD7DCC/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780022CD7DCC/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780022CD7DCC/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780022CD7DCC/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Innerwear & Sleepwear","Trunk","NA","NA","NA","Jack & Jones","NA","NA","White","NA","NA","5 - 8 days","NA","NA","Men","Cotton","NA","NA","NA","APPJACK-JONES-MKAPS780022CD7DCC","Seller does not accept returns for this product","NA","1","L","NA","NA","NA","NA","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-jeans-CMPLXAPPJACK-JONES-MKAPS780025F51DF97-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C76%7C","Jack & Jones Men's Casual Jeans","Rs 4499","Buy for Rs 2699","NA","Kapsons Agencies P. Ltd.","NA","Ji Tim Ar 948364 In","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780025F51DF97/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780025F51DF97/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780025F51DF97/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780025F51DF97/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Jeans","NA","NA","NA","NA","Jack & Jones","NA","NA","Blue","NA","NA","5 - 8 days","NA","Slim","Men","Cotton Blend","NA","Casual","Solid","APPJACK-JONES-MKAPS780025F51DF97","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","32","NA","NA","1856709-light Blue Denim","NA","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-tshirt-CMPLXAPPJACK-JONES-MKAPS78002D017AD97-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C77%7C","Jack & Jones Men's Casual Tshirt","Rs 1099","Buy for Rs 549","NA","Kapsons Agencies P. Ltd.","NA","Jjprplace Tee Ss Crew Neck In","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002E4565BA4/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002E4565BA4/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002E4565BA4/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002E4565BA4/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","5713610952281","NA","Jack & Jones","Crew Neck","Nautical","Blue","NA","NA","5 - 8 days","NA","Slim","Men","Viscose Blend","NA","Casual","Printed","APPJACK-JONES-MKAPS78002E4565BA4","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","L","Short Sleeves","NA","1855738-navy Blazer","T-Shirts","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-shirts-CMPLXAPPJACK-JONES-MKAPS78002A892A1BF-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C78%7C","Jack & Jones Men's Casual Shirts","Rs 2199","Buy for Rs 1099","NA","Kapsons Agencies P. Ltd.","NA","JJOR ALANZO SHIRT L/S IN","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002A892A1BF/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002A892A1BF/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002A892A1BF/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002A892A1BF/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Casual shirts","NA","NA","NA","NA","Jack & Jones","NA","NA","Blue","NA","NA","5 - 8 days","NA","NA","Men","Pure Cotton","NA","Casual","Printed","APPJACK-JONES-MKAPS78002A892A1BF","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","S","Full Sleeves","NA","1854179-Aqua Sky","NA","NA","Machine Wash",
"https://paytmmall.com/jack-jones-men-s-casual-canvas-sneaker-CMPLXFOOJACK-JONES-MKAPS780021AB1E31D-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C79%7C","Jack & Jones Men's Sneaker Shoes","Rs 2299","Buy for Rs 1149","NA","Kapsons Agencies P. Ltd.","MALL50F: Get Flat Rs.50 Cashback on Apparel,Accessories & Footwear Products. Valid only for first time Paytm Mall Users","NA","Use promocode - MALL50FMALL50F: Get Flat Rs.50 Cashback on Apparel,Accessories & Footwear Products. Valid only for first time Paytm Mall Users*Terms & Conditions","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS780021AB1E31D/0x1920/70/14.JPG","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS780021AB1E31D/0x1920/70/16.JPG","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS780021AB1E31D/0x1920/70/16.JPG","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS780021AB1E31D/0x1920/70/17.JPG","NA","Men's Fashion","Footwear","Sneakers Shoes","NA","NA","NA","NA","Jack & Jones","NA","NA","Maroon","NA","NA","5 - 8 days","Lace Up","NA","NA","NA","NA","NA","Printed","FOOJACK-JONES-MKAPS780021AB1E31D","Seller will accept returns within 15 days from date of delivery of the item","NA","NA","EU 43","NA","Rubber","NA","NA","Canvas","NA",
"https://paytmmall.com/jack-jones-men-s-casual-t-shirts-CMPLXAPPJACK-JONES-MKAPS780026D68D6E3-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C80%7C","Jack & Jones Men's Casual T-shirts","Rs 999","Buy for Rs 499","NA","Kapsons Agencies P. Ltd.","NA","Jjor Orange Tee S/s In","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780026D68D6E3/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780026D68D6E3/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780026D68D6E3/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780026D68D6E3/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","NA","NA","Jack & Jones","Round Neck","NA","White","NA","5713611078614","5 - 8 days","NA","Slim","Men","Cotton","NA","Casual","Printed","APPJACK-JONES-MKAPS780026D68D6E3","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","XXL","Short Sleeves","NA","1855756-cloud Dancer","T-Shirts","NA","Hand Wash",
"https://paytmmall.com/jack-jones-men-s-casual-jeans-CMPLXAPPJACK-JONES-MKAPS780025667BDC3-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C81%7C","Jack & Jones Men's Casual Jeans ( Ben )","Rs 3999","Buy for Rs 2399","NA","Kapsons Agencies P. Ltd.","NA","NA","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002BF9E61B2/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002BF9E61B2/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002BF9E61B2/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002BF9E61B2/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Jeans","NA","NA","NA","NA","Jack & Jones","NA","NA","Blue","NA","NA","5 - 8 days","NA","NA","Men","Poly Cotton","NA","NA","NA","APPJACK-JONES-MKAPS78002BF9E61B2","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","30","NA","NA","1845572-blue Denim","NA","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-t-shirts-CMPLXAPPJACK-JONES-MKAPS78002B69F9F95-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C82%7C","Jack & Jones GREY Slim Fit Tshirts","Rs 795","Buy for Rs 477","NA","Kapsons Agencies P. Ltd.","NA","NA","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002B69F9F95/0x1920/70/0..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002B69F9F95/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002B69F9F95/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002B69F9F95/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","NA","NA","Jack & Jones","NA","NA","Blue","NA","NA","5 - 8 days","NA","Slim","Men","Cotton","V Neck","Casual","Solid","APPJACK-JONES-MKAPS78002B69F9F95","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","NA","XL","Short Sleeves","NA","NA","T-Shirts","NA","Do Not Bleach::Do Not Dry Clean::Machine Wash Cold::Tumble Dry Low",
"https://paytmmall.com/jack-jones-men-s-casual-boxers-CMPLXAPPJACK-JONES-MKAPS78002A38908A9-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C83%7C","Jack & Jones Men's Casual Boxers","NA","Buy for Rs 699","NA","Kapsons Agencies P. Ltd.","NA","Jjor Sw Cast Boxer In;Iguana;M","NA","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780027D987797/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780027D987797/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780027D987797/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780027D987797/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Innerwear & Sleepwear","Boxers","NA","NA","NA","Jack & Jones","NA","NA","Green","NA","NA","5 - 8 days","NA","NA","Men","Cotton","NA","NA","NA","APPJACK-JONES-MKAPS780027D987797","Seller does not accept returns for this product","NA","1","M","NA","NA","NA","NA","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-shirts-CMPLXAPPJACK-JONES-MKAPS780027CB3D351-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C84%7C","Jack & Jones Men's Casual Shirts","Rs 2999","Buy for Rs 1499","NA","Kapsons Agencies P. Ltd.","NA","Jjvc Terrain Shirt L/s In","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780027CB3D351/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780027CB3D351/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780027CB3D351/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780027CB3D351/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Casual shirts","NA","NA","5713610879960","NA","Jack & Jones","Classic Collar","Blue Beliver","Multi","NA","NA","5 - 8 days","NA","Slim","Men","Pure Cotton","NA","Casual","Checks","APPJACK-JONES-MKAPS780027CB3D351","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","S","Full Sleeves","NA","1855381-amber Gold","NA","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-t-shirts-CMPLXAPPJACK-JONES-MKAPS780029BFCCB70-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C85%7C","Jack & Jones Men's Casual T-shirts","Rs 899","Buy for Rs 539","NA","Kapsons Agencies P. Ltd.","NA","Jjor John Tee S/s Crew","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780029BFCCB70/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780029BFCCB70/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780029BFCCB70/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780029BFCCB70/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","NA","NA","Jack & Jones","Round Neck","NA","Blue","NA","5713611151355","5 - 8 days","NA","Slim","Men","Cotton","NA","Casual","Printed","APPJACK-JONES-MKAPS780029BFCCB70","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","L","Short Sleeves","NA","1856706-blue Danube","T-Shirts","NA","Hand Wash",
"https://paytmmall.com/jack-jones-men-casual-jeans-CMPLXAPPJACK-JONES-MKAPS780028510CDDA-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C86%7C","Jack & Jones Men Casual Jeans ( Boxy )","Rs 3995","Buy for Rs 2397","NA","Kapsons Agencies P. Ltd.","NA","Jack & Jones Vc Boxy At D174 In","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780028510CDDA/0x1920/70/4..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780028510CDDA/0x1920/70/0..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780028510CDDA/0x1920/70/0..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780028510CDDA/0x1920/70/1..jpg","NA","Men's Fashion","Clothing","Jeans","NA","NA","NA","NA","Jack & Jones","NA","NA","Blue","NA","NA","5 - 8 days","NA","NA","Men","Cotton","NA","NA","NA","APPJACK-JONES-MKAPS780028510CDDA","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","NA","32","NA","NA","NA","NA","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-canvas-sneaker-CMPLXFOOJACK-JONES-MKAPS780021BA38EEC-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C87%7C","Jack & Jones Men's Sneaker Shoes","Rs 2199","Buy for Rs 1099","NA","Kapsons Agencies P. Ltd.","NA","NA","NA","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS780021D54421F/0x1920/70/14.JPG","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS780021D54421F/0x1920/70/16.JPG","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS780021D54421F/0x1920/70/16.JPG","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS780021D54421F/0x1920/70/17.JPG","NA","Men's Fashion","Footwear","Sneakers Shoes","NA","NA","NA","NA","Jack & Jones","NA","NA","Grey","NA","NA","5 - 8 days","Lace Up","NA","NA","NA","NA","NA","Solid","FOOJACK-JONES-MKAPS780021D54421F","Seller will accept returns within 15 days from date of delivery of the item","NA","NA","EU 42","NA","Rubber","NA","NA","Canvas","NA",
